repo,username,type,name,timestamp,additions,deletions,total,message,userURL,repoURL
pubmed-id-fetcher,proteomics-developers,-1,proteomics-developers,2017-02-08T11:31:10Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,proteomics-developers,-1,proteomics-developers,2017-02-08T11:31:03Z,2,2,4,[maven-release-plugin] prepare release pubmed-id-fetcher-1.0.4,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,mbdebian,1,Manuel Bernal Llinares,2017-02-08T10:39:05Z,0,27,27,plugin section cleaned,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,mbdebian,1,Manuel Bernal Llinares,2017-02-08T10:33:24Z,0,9,9,Compiler level set by parent POM,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,mbdebian,1,Manuel Bernal Llinares,2017-02-08T10:19:49Z,0,31,31,POM repos and distrbution set by the parent POM,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,mbdebian,1,Manuel Bernal Llinares,2017-02-08T10:17:34Z,33,26,59,"pom developers and dependencies updated, code fix for new jetty-server API",https://github.com/mbdebian,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,mbdebian,1,Manuel Bernal Llinares,2017-02-07T13:56:31Z,66,64,130,"POM SCM section fixed, repo changed organization",https://github.com/mbdebian,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,Tobias-Ternent,1,Tobias-Ternent,2016-11-07T13:31:05Z,1,1,2,New development version.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,Tobias-Ternent,1,Tobias-Ternent,2016-11-07T13:29:45Z,1,1,2,"Manual 1.0.3 reelase, 1.0.2 had failed previously.",https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,Tobias-Ternent,1,Tobias-Ternent,2016-11-07T13:28:37Z,1,1,2,Manual 1.0.2 reelase.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,Tobias-Ternent,1,Tobias-Ternent,2016-11-07T13:27:02Z,1,1,2,[maven-release-plugin] rollback the release of pubmed-id-fetcher-1.0.2,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,Tobias-Ternent,1,Tobias-Ternent,2016-11-07T12:30:11Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,Tobias-Ternent,1,Tobias-Ternent,2016-11-07T12:30:06Z,2,2,4,[maven-release-plugin] prepare release pubmed-id-fetcher-1.0.2,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,Tobias-Ternent,1,Tobias-Ternent,2016-11-07T12:29:09Z,0,9,9,Cleaing up pom for release.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,Tobias-Ternent,1,Tobias-Ternent,2016-11-07T12:14:46Z,1,1,2,[maven-release-plugin] rollback the release of pubmed-id-fetcher-1.0.2,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,Tobias-Ternent,1,Tobias-Ternent,2016-11-07T12:13:53Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,Tobias-Ternent,1,Tobias-Ternent,2016-11-07T12:13:48Z,2,2,4,[maven-release-plugin] prepare release pubmed-id-fetcher-1.0.2,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,Tobias-Ternent,1,Tobias-Ternent,2016-11-07T12:12:20Z,17,214,231,"Updated distribution management, removed Licence file.",https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,Tobias-Ternent,1,Tobias-Ternent,2016-11-07T12:00:02Z,10,12,22,Cleaned up real PMID unit tests.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,Tobias-Ternent,1,Tobias-Ternent,2016-11-07T11:54:00Z,1,1,2,Now using HTTPS.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,Tobias-Ternent,1,Tobias-Ternent,2016-08-16T08:27:29Z,220,53,273,"Merge remote-tracking branch 'origin/master'

# Conflicts:
#	README.md
#	pom.xml",https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,noedelta,1,noedelta,2015-11-12T16:09:28Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/noedelta,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,noedelta,1,noedelta,2015-11-12T16:09:24Z,2,2,4,[maven-release-plugin] prepare release pubmed-id-fetcher-1.0.1,https://github.com/noedelta,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,noedelta,1,noedelta,2015-11-12T16:01:48Z,16,50,66,Updates the pom.xml to use the pride master.,https://github.com/noedelta,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,noedelta,1,noedelta,2015-11-12T15:37:33Z,105,65,170,Rename the artefact with a better description of the purpose of the library.,https://github.com/noedelta,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,noedelta,1,noedelta,2015-11-12T15:36:46Z,4,0,4,Create README.md,https://github.com/noedelta,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,noedelta,1,noedelta,2015-11-12T15:36:27Z,5,0,5,Create .travis.yml,https://github.com/noedelta,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pubmed-id-fetcher,noedelta,1,noedelta,2015-11-12T15:35:48Z,53,0,53,Create .gitignore,https://github.com/noedelta,https://github.com/PRIDE-Utilities/pubmed-id-fetcher
pride-ontology,Tobias-Ternent,1,Tobias Ternent,2017-01-16T14:25:26Z,1,1,2,Update README.md,https://github.com/web-flow,https://github.com/PRIDE-Utilities/pride-ontology
pride-ontology,Tobias-Ternent,1,Tobias Ternent,2017-01-16T14:18:39Z,0,0,0,Rename pride_cv.owl_xml.owl to deprecated/pride_cv.owl_xml.owl,https://github.com/web-flow,https://github.com/PRIDE-Utilities/pride-ontology
pride-ontology,Tobias-Ternent,1,Tobias Ternent,2017-01-16T14:18:09Z,1,1,2,Rename pride_cv.owl_functional.owl to deprecated/pride_cv.owl_functional.owl,https://github.com/web-flow,https://github.com/PRIDE-Utilities/pride-ontology
pride-ontology,Tobias-Ternent,1,Tobias Ternent,2017-01-16T14:17:42Z,0,0,0,Rename pride_cv.owl_Manchester.owl to deprecated/pride_cv.owl_Manchester.owl,https://github.com/web-flow,https://github.com/PRIDE-Utilities/pride-ontology
pride-ontology,Tobias-Ternent,1,Tobias Ternent,2017-01-16T14:16:42Z,1,0,1,"Create README.txt

Created deprecated directory.",https://github.com/web-flow,https://github.com/PRIDE-Utilities/pride-ontology
pride-ontology,Tobias-Ternent,1,Tobias Ternent,2017-01-16T14:14:53Z,67,3,70,"Add files via upload

New .owl version based off the latest .obo file.",https://github.com/web-flow,https://github.com/PRIDE-Utilities/pride-ontology
pride-ontology,Tobias-Ternent,1,Tobias Ternent,2016-12-02T13:55:26Z,16,0,16,"Merge pull request #2 from attilacsordas/patch-1

2 news method terms added",https://github.com/web-flow,https://github.com/PRIDE-Utilities/pride-ontology
pride-ontology,attilacsordas,-1,Attila Csordas,2016-12-02T13:54:56Z,16,0,16,"2 news method terms added

2 new cross-linking terms requested",https://github.com/web-flow,https://github.com/PRIDE-Utilities/pride-ontology
pride-ontology,Tobias-Ternent,1,Tobias-Ternent,2016-02-18T10:05:38Z,15561,4245,19806,"Updated OBO file, new OWL exports.",https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pride-ontology
pride-ontology,Tobias-Ternent,1,Tobias-Ternent,2016-02-18T09:20:42Z,17966,0,17966,Added extra OWL-type format exports.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pride-ontology
pride-ontology,Tobias-Ternent,1,Tobias Ternent,2016-02-17T14:31:14Z,11,1,12,Update README.md,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pride-ontology
pride-ontology,Tobias-Ternent,1,Tobias Ternent,2016-02-17T13:53:27Z,1133,1133,2266,"Update pride_cv.obo

format-version: 1.2
date: 06:03:2012 11:34
saved-by: jg
auto-generated-by: OBO-Edit 2.1-beta8",https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pride-ontology
pride-ontology,Tobias-Ternent,1,Tobias Ternent,2016-02-17T13:52:51Z,2915,0,2915,"Create pride_cv.obo

format-version: 1.0
date: 06:10:2008 12:18
saved-by: javizca
auto-generated-by: OBO-Edit 1.101",https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pride-ontology
pride-ontology,Tobias-Ternent,1,Tobias Ternent,2016-02-17T13:46:30Z,9540,0,9540,Create pride_cv.owl,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pride-ontology
pride-ontology,Tobias-Ternent,1,Tobias Ternent,2016-02-17T13:42:18Z,203,0,203,Initial commit,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/pride-ontology
pride-gene-annotation,ypriverol,1,Yasset Perez-Riverol,2016-04-15T10:20:55Z,432,0,432,new repo has been created,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/pride-gene-annotation
ols-client,Tobias-Ternent,1,Tobias-Ternent,2017-01-16T08:01:55Z,0,12,12,Removed TravisCI.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/ols-client
ols-client,proteomics-developers,-1,proteomics-developers,2017-01-13T15:53:39Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/ols-client
ols-client,proteomics-developers,-1,proteomics-developers,2017-01-13T15:53:33Z,3,4,7,[maven-release-plugin] prepare release ols-client-2.5,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/ols-client
ols-client,Tobias-Ternent,1,Tobias-Ternent,2017-01-13T15:47:27Z,20,34,54,Cleaned-up / fixed unit tests.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/ols-client
ols-client,Tobias-Ternent,1,Tobias-Ternent,2017-01-13T15:45:18Z,1,1,2,Fixe typo.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/ols-client
ols-client,mbdebian,1,Manuel Bernal Llinares,2016-12-14T11:18:30Z,27,94,121,Maven rearchitecture and Bamboo integration,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/ols-client
ols-client,ypriverol,1,Yasset Perez-Riverol,2016-11-21T16:52:50Z,303,64,367,"Merge pull request #20 from EBISPOT/master

Added functionality for searching Obsolete terms and terms by their iri string",https://github.com/web-flow,https://github.com/PRIDE-Utilities/ols-client
ols-client,olgavrou,-1,olgavrou,2016-11-21T16:25:34Z,0,0,0,Merging with latest PRIDE changes,https://github.com/olgavrou,https://github.com/PRIDE-Utilities/ols-client
ols-client,olgavrou,-1,olgavrou,2016-11-10T15:58:41Z,303,64,367,Added method for retrieving term and getting it's annotation and obsolete status,https://github.com/olgavrou,https://github.com/PRIDE-Utilities/ols-client
ols-client,ypriverol,1,Yasset Perez-Riverol,2016-10-11T09:11:48Z,689,42,731,"Merge pull request #19 from EBISPOT/master

Changes to ols-client",https://github.com/web-flow,https://github.com/PRIDE-Utilities/ols-client
ols-client,olgavrou,-1,olgavrou,2016-10-11T09:02:35Z,25,25,50,Fixing some non camel case style code,https://github.com/olgavrou,https://github.com/PRIDE-Utilities/ols-client
ols-client,olgavrou,-1,olgavrou,2016-10-05T09:54:22Z,36,3,39,Adding test: finding label from term iri,https://github.com/olgavrou,https://github.com/PRIDE-Utilities/ols-client
ols-client,olgavrou,-1,olgavrou,2016-09-28T16:09:11Z,102,121,223,merging changes from PRIDE-Utilities repository,https://github.com/olgavrou,https://github.com/PRIDE-Utilities/ols-client
ols-client,Tobias-Ternent,1,Tobias Ternent,2016-09-21T14:48:38Z,17,20,37,Corrected EBI release Nexus details.,https://github.com/web-flow,https://github.com/PRIDE-Utilities/ols-client
ols-client,Tobias-Ternent,1,Tobias Ternent,2016-09-21T14:40:45Z,8,0,8,"Rolling back some accidental changes, properly.",https://github.com/web-flow,https://github.com/PRIDE-Utilities/ols-client
ols-client,Tobias-Ternent,1,Tobias Ternent,2016-09-21T14:38:49Z,2,1,3,Fixed another typo.,https://github.com/web-flow,https://github.com/PRIDE-Utilities/ols-client
ols-client,Tobias-Ternent,1,Tobias Ternent,2016-09-21T14:35:28Z,8,1,9,Rolling back some accidental changes.,https://github.com/web-flow,https://github.com/PRIDE-Utilities/ols-client
ols-client,Tobias-Ternent,1,Tobias Ternent,2016-09-21T14:29:15Z,6,35,41,"Fixed the main typo in README, also cleaned up the text a bit.",https://github.com/web-flow,https://github.com/PRIDE-Utilities/ols-client
ols-client,Tobias-Ternent,1,Tobias Ternent,2016-09-21T11:24:45Z,1,0,1,Updated TravisCI to build for Java 7 as well.,https://github.com/web-flow,https://github.com/PRIDE-Utilities/ols-client
ols-client,Tobias-Ternent,1,Tobias-Ternent,2016-09-21T11:19:51Z,74,76,150,"Fixed bad Javadoc syntax that was causing problems for Java 8.
No longer needs to use  -Xdoclient:none config.
Changed use of LATEST/RELEASE to concrete version numbers in dependencies is deprecated and should no longer be used.",https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/ols-client
ols-client,Tobias-Ternent,1,Tobias Ternent,2016-09-02T13:09:11Z,1,3,4,Fixed previously ignored unit test.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/ols-client
ols-client,Tobias-Ternent,1,Tobias Ternent,2016-09-02T11:22:03Z,9,10,19,Removed pride-base-master parent dependency.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/ols-client
ols-client,olgavrou,-1,olgavrou,2016-07-20T09:28:30Z,164,33,197,Pulling latest PRIDE ols-client changes,https://github.com/olgavrou,https://github.com/PRIDE-Utilities/ols-client
ols-client,olgavrou,-1,olgavrou,2016-06-30T13:58:38Z,73,39,112,Changed the queryField and fieldList of the search to be more dynamically configured if needed,https://github.com/olgavrou,https://github.com/PRIDE-Utilities/ols-client
ols-client,olgavrou,-1,olgavrou,2016-06-10T08:07:04Z,0,11,11,Added the id field in the ontology config. Added method to return ontology namespasce when given the ontology id,https://github.com/olgavrou,https://github.com/PRIDE-Utilities/ols-client
ols-client,olgavrou,-1,olgavrou,2016-06-10T08:06:39Z,64,1,65,Added the id field in the ontology config. Added method to return ontology namespasce when given the ontology id,https://github.com/olgavrou,https://github.com/PRIDE-Utilities/ols-client
ols-client,olgavrou,-1,olgavrou,2016-06-08T14:09:01Z,2,2,4,Removed the restriction that the returned terms have to have an obo_id,https://github.com/olgavrou,https://github.com/PRIDE-Utilities/ols-client
ols-client,mbdebian,1,Manuel Bernal Llinares,2016-06-08T09:36:43Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/ols-client
ols-client,mbdebian,1,Manuel Bernal Llinares,2016-06-08T09:36:39Z,2,2,4,[maven-release-plugin] prepare release ols-client-2.4,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/ols-client
ols-client,mbdebian,1,Manuel Bernal Llinares,2016-06-08T09:35:39Z,2,20,22,Artifact version corrected,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/ols-client
track-hub-generator,Tobias-Ternent,1,Tobias-Ternent,2016-09-21T08:28:04Z,584,257,841,Updated getters and setters with Javadoc.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/track-hub-generator
track-hub-generator,Tobias-Ternent,1,Tobias-Ternent,2016-09-21T08:15:04Z,3,2,5,Metadata not used by regsitry. Remove?,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/track-hub-generator
track-hub-generator,Tobias-Ternent,1,Tobias-Ternent,2016-09-20T14:38:02Z,16,0,16,Added Javadoc for unit tests.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/track-hub-generator
track-hub-generator,Tobias-Ternent,1,Tobias Ternent,2016-09-02T10:40:01Z,7,7,14,Tidied up stream usage.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/track-hub-generator
track-hub-generator,Tobias-Ternent,1,Tobias Ternent,2016-09-02T10:37:19Z,2,1,3,Updated unit test cleanup.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/track-hub-generator
track-hub-generator,Tobias-Ternent,1,Tobias-Ternent,2016-07-22T13:44:33Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/track-hub-generator
track-hub-generator,Tobias-Ternent,1,Tobias-Ternent,2016-07-22T13:44:28Z,3,4,7,[maven-release-plugin] prepare release track-hub-generator-1.0,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/track-hub-generator
track-hub-generator,Tobias-Ternent,1,Tobias-Ternent,2016-07-19T11:25:56Z,1,0,1,Merge remote-tracking branch 'origin/master',https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/track-hub-generator
track-hub-generator,Tobias-Ternent,1,Tobias Ternent,2016-07-19T11:25:04Z,1,0,1,Update README.md,https://github.com/web-flow,https://github.com/PRIDE-Utilities/track-hub-generator
track-hub-generator,Tobias-Ternent,1,Tobias-Ternent,2016-07-19T11:24:09Z,3,0,3,Added .travis.yml,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/track-hub-generator
track-hub-generator,Tobias-Ternent,1,Tobias-Ternent,2016-07-19T11:09:44Z,44,0,44,Merge remote-tracking branch 'origin/master',https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/track-hub-generator
track-hub-generator,Tobias-Ternent,1,Tobias-Ternent,2016-07-19T11:08:00Z,1,1,2,Fixed typo.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/track-hub-generator
track-hub-generator,Tobias-Ternent,1,Tobias Ternent,2016-07-19T09:59:17Z,44,0,44,"Update README.md

Updated README with maven dependency details, and example code on how to use the library.",https://github.com/web-flow,https://github.com/PRIDE-Utilities/track-hub-generator
track-hub-generator,Tobias-Ternent,1,Tobias-Ternent,2016-07-19T09:56:32Z,20,7,27,Updated use of Assemblies.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/track-hub-generator
track-hub-generator,Tobias-Ternent,1,Tobias-Ternent,2016-07-19T07:13:54Z,2,3,5,Fixed Typo in constructors.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/track-hub-generator
track-hub-generator,Tobias-Ternent,1,Tobias-Ternent,2016-07-18T14:24:49Z,1,1,2,Post method should be public.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/track-hub-generator
track-hub-generator,Tobias-Ternent,1,Tobias-Ternent,2016-07-18T14:24:04Z,0,1,1,No longer used import.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/track-hub-generator
track-hub-generator,Tobias-Ternent,1,Tobias-Ternent,2016-07-18T14:22:41Z,1058,9,1067,"Initial commit to create, update, and post track hubs to a registry.",https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/track-hub-generator
track-hub-generator,Tobias-Ternent,1,Tobias Ternent,2016-07-14T14:47:05Z,215,0,215,Initial commit,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/track-hub-generator
